beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,NA,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
22B10,22,3.28874287,"Willowbrook, Willow Chase Park and Centerfield",8000,Other,377,423,491,241,0,0,1291,430.3,30.2,-100,-100,-100,4712.5,5287.5,6137.5,0,5378.8
22B10,22,3.28874287,"Willowbrook, Willow Chase Park and Centerfield",8000,Robbery,74,74,55,20,0,0,203,67.7,-25.7,-100,-100,-100,925,925,687.5,0,846.2
22B10,22,3.28874287,"Willowbrook, Willow Chase Park and Centerfield",8000,Sexual Assault,11,14,8,4,0,0,33,11,-27.3,-100,-100,-100,137.5,175,100,0,137.5
22B10,22,3.28874287,"Willowbrook, Willow Chase Park and Centerfield",8000,Theft,1384,1117,1407,787,0,0,3908,1302.7,1.7,-100,-100,-100,17300,13962.5,17587.5,0,16283.8
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Arson,3,7,7,3,0,0,17,5.7,133.3,-100,-100,-100,7.1,16.7,16.7,0,13.6
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Assault,760,896,936,376,0,0,2592,864,23.2,-100,-100,-100,1809.5,2133.3,2228.6,0,2057.1
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Auto Theft,196,215,201,87,0,0,612,204,2.6,-100,-100,-100,466.7,511.9,478.6,0,485.7
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Burglary,219,185,157,74,0,0,561,187,-28.3,-100,-100,-100,521.4,440.5,373.8,0,445.2
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Drug Offenses,101,93,79,40,0,0,273,91,-21.8,-100,-100,-100,240.5,221.4,188.1,0,216.7
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Kidnapping,2,1,6,5,0,0,9,3,200,-100,-100,-100,4.8,2.4,14.3,0,7.1
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Murder,2,0,9,2,0,0,11,3.7,350,-100,-100,-100,4.8,0,21.4,0,8.8
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Other,496,768,752,368,0,0,2016,672,51.6,-100,-100,-100,1181,1828.6,1790.5,0,1600
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Robbery,152,184,139,44,0,0,475,158.3,-8.6,-100,-100,-100,361.9,438.1,331,0,376.9
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Sexual Assault,31,25,31,8,0,0,87,29,0,-100,-100,-100,73.8,59.5,73.8,0,69
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Theft,668,722,697,358,0,0,2087,695.7,4.3,-100,-100,-100,1590.5,1719,1659.5,0,1656.4
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Arson,3,2,4,0,0,0,9,3,33.3,-100,-100,-100,13,8.7,17.4,0,13
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Assault,439,468,471,266,0,0,1378,459.3,7.3,-100,-100,-100,1908.7,2034.8,2047.8,0,1997
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Auto Theft,141,162,177,74,0,0,480,160,25.5,-100,-100,-100,613,704.3,769.6,0,695.7
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Burglary,139,162,137,59,0,0,438,146,-1.4,-100,-100,-100,604.3,704.3,595.7,0,634.8
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Drug Offenses,57,38,58,29,0,0,153,51,1.8,-100,-100,-100,247.8,165.2,252.2,0,221.7
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Kidnapping,4,0,2,1,0,0,6,2,-50,-100,-100,-100,17.4,0,8.7,0,8.7
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Murder,0,0,2,2,0,0,2,0.7,NA,NA,-100,-100,0,0,8.7,0,3
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Other,316,523,523,289,0,0,1362,454,65.5,-100,-100,-100,1373.9,2273.9,2273.9,0,1973.9
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Robbery,63,62,58,24,0,0,183,61,-7.9,-100,-100,-100,273.9,269.6,252.2,0,265.2
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Sexual Assault,21,11,18,9,0,0,50,16.7,-14.3,-100,-100,-100,91.3,47.8,78.3,0,72.6
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Theft,731,795,726,414,0,0,2252,750.7,-0.7,-100,-100,-100,3178.3,3456.5,3156.5,0,3263.9
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Arson,2,0,1,1,0,0,3,1,-50,-100,-100,-100,6.7,0,3.3,0,3.3
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Assault,212,262,262,132,0,0,736,245.3,23.6,-100,-100,-100,706.7,873.3,873.3,0,817.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Auto Theft,102,135,137,88,0,0,374,124.7,34.3,-100,-100,-100,340,450,456.7,0,415.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Burglary,143,107,100,39,0,0,350,116.7,-30.1,-100,-100,-100,476.7,356.7,333.3,0,389
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Drug Offenses,35,30,48,23,0,0,113,37.7,37.1,-100,-100,-100,116.7,100,160,0,125.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Kidnapping,0,1,0,1,0,0,1,0.3,NA,NA,NA,-100,0,3.3,0,0,1
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Murder,0,1,0,1,0,0,1,0.3,NA,NA,NA,-100,0,3.3,0,0,1
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Other,371,447,500,261,0,0,1318,439.3,34.8,-100,-100,-100,1236.7,1490,1666.7,0,1464.3
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Robbery,37,34,32,12,0,0,103,34.3,-13.5,-100,-100,-100,123.3,113.3,106.7,0,114.3
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Sexual Assault,12,10,13,6,0,0,35,11.7,8.3,-100,-100,-100,40,33.3,43.3,0,39
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Theft,1422,1133,1103,676,0,0,3658,1219.3,-22.4,-100,-100,-100,4740,3776.7,3676.7,0,4064.3
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Arson,3,3,4,1,0,0,10,3.3,33.3,-100,-100,-100,10.7,10.7,14.3,0,11.8
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Assault,454,429,465,259,0,0,1348,449.3,2.4,-100,-100,-100,1621.4,1532.1,1660.7,0,1604.6
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Auto Theft,77,108,115,80,0,0,300,100,49.4,-100,-100,-100,275,385.7,410.7,0,357.1
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Burglary,147,118,112,51,0,0,377,125.7,-23.8,-100,-100,-100,525,421.4,400,0,448.9
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Drug Offenses,56,35,43,18,0,0,134,44.7,-23.2,-100,-100,-100,200,125,153.6,0,159.6
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Kidnapping,2,0,2,2,0,0,4,1.3,0,-100,-100,-100,7.1,0,7.1,0,4.6
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Murder,0,2,0,1,0,0,2,0.7,NA,NA,NA,-100,0,7.1,0,0,2.5
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Other,310,441,435,240,0,0,1186,395.3,40.3,-100,-100,-100,1107.1,1575,1553.6,0,1411.8
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Robbery,45,56,45,21,0,0,146,48.7,0,-100,-100,-100,160.7,200,160.7,0,173.9
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Sexual Assault,22,23,11,9,0,0,56,18.7,-50,-100,-100,-100,78.6,82.1,39.3,0,66.8
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Theft,580,510,559,334,0,0,1649,549.7,-3.6,-100,-100,-100,2071.4,1821.4,1996.4,0,1963.2
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Arson,4,4,1,0,0,0,9,3,-75,-100,-100,-100,18.2,18.2,4.5,0,13.6
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Assault,290,382,421,182,0,0,1093,364.3,45.2,-100,-100,-100,1318.2,1736.4,1913.6,0,1655.9
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Auto Theft,77,108,125,58,0,0,310,103.3,62.3,-100,-100,-100,350,490.9,568.2,0,469.5
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Burglary,136,155,124,48,0,0,415,138.3,-8.8,-100,-100,-100,618.2,704.5,563.6,0,628.6
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Drug Offenses,46,62,55,17,0,0,163,54.3,19.6,-100,-100,-100,209.1,281.8,250,0,246.8
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Kidnapping,0,1,1,1,0,0,2,0.7,NA,NA,-100,-100,0,4.5,4.5,0,3.2
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Murder,2,3,1,3,0,0,6,2,-50,-100,-100,-100,9.1,13.6,4.5,0,9.1
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Other,376,505,541,228,0,0,1422,474,43.9,-100,-100,-100,1709.1,2295.5,2459.1,0,2154.5
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Robbery,33,35,32,20,0,0,100,33.3,-3,-100,-100,-100,150,159.1,145.5,0,151.4
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Sexual Assault,10,16,7,5,0,0,33,11,-30,-100,-100,-100,45.5,72.7,31.8,0,50
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",22000,Theft,709,670,690,370,0,0,2069,689.7,-2.7,-100,-100,-100,3222.7,3045.5,3136.4,0,3135
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Arson,0,2,3,0,0,0,5,1.7,NA,NA,-100,-100,0,11.1,16.7,0,9.4
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Assault,312,378,413,161,0,0,1103,367.7,32.4,-100,-100,-100,1733.3,2100,2294.4,0,2042.8
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Auto Theft,92,141,136,75,0,0,369,123,47.8,-100,-100,-100,511.1,783.3,755.6,0,683.3
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Burglary,160,129,128,39,0,0,417,139,-20,-100,-100,-100,888.9,716.7,711.1,0,772.2
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Drug Offenses,59,55,49,21,0,0,163,54.3,-16.9,-100,-100,-100,327.8,305.6,272.2,0,301.7
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Kidnapping,1,2,0,1,0,0,3,1,-100,-100,NA,-100,5.6,11.1,0,0,5.6
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Murder,3,4,3,1,0,0,10,3.3,0,-100,-100,-100,16.7,22.2,16.7,0,18.3
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Other,323,533,522,243,0,0,1378,459.3,61.6,-100,-100,-100,1794.4,2961.1,2900,0,2551.7
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Robbery,26,34,28,9,0,0,88,29.3,7.7,-100,-100,-100,144.4,188.9,155.6,0,162.8
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Sexual Assault,19,17,11,7,0,0,47,15.7,-42.1,-100,-100,-100,105.6,94.4,61.1,0,87.2
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Theft,683,703,782,418,0,0,2168,722.7,14.5,-100,-100,-100,3794.4,3905.6,4344.4,0,4015
24C10,24,5.44044978,Kingwood,13000,Arson,4,2,1,1,0,0,7,2.3,-75,-100,-100,-100,30.8,15.4,7.7,0,17.7
24C10,24,5.44044978,Kingwood,13000,Assault,130,166,160,71,0,0,456,152,23.1,-100,-100,-100,1000,1276.9,1230.8,0,1169.2
24C10,24,5.44044978,Kingwood,13000,Auto Theft,21,22,27,15,0,0,70,23.3,28.6,-100,-100,-100,161.5,169.2,207.7,0,179.2
24C10,24,5.44044978,Kingwood,13000,Burglary,55,46,38,22,0,0,139,46.3,-30.9,-100,-100,-100,423.1,353.8,292.3,0,356.2
24C10,24,5.44044978,Kingwood,13000,Drug Offenses,11,7,9,3,0,0,27,9,-18.2,-100,-100,-100,84.6,53.8,69.2,0,69.2
24C10,24,5.44044978,Kingwood,13000,Murder,0,0,1,0,0,0,1,0.3,NA,NA,-100,-100,0,0,7.7,0,2.3
24C10,24,5.44044978,Kingwood,13000,Other,108,156,154,107,0,0,418,139.3,42.6,-100,-100,-100,830.8,1200,1184.6,0,1071.5
24C10,24,5.44044978,Kingwood,13000,Robbery,9,8,10,1,0,0,27,9,11.1,-100,-100,-100,69.2,61.5,76.9,0,69.2
24C10,24,5.44044978,Kingwood,13000,Sexual Assault,6,10,5,2,0,0,21,7,-16.7,-100,-100,-100,46.2,76.9,38.5,0,53.8
24C10,24,5.44044978,Kingwood,13000,Theft,194,172,152,88,0,0,518,172.7,-21.6,-100,-100,-100,1492.3,1323.1,1169.2,0,1328.5
24C20,24,6.8291794,Kingwood,18000,Assault,112,166,166,84,0,0,444,148,48.2,-100,-100,-100,622.2,922.2,922.2,0,822.2
24C20,24,6.8291794,Kingwood,18000,Auto Theft,18,22,28,9,0,0,68,22.7,55.6,-100,-100,-100,100,122.2,155.6,0,126.1
24C20,24,6.8291794,Kingwood,18000,Burglary,37,31,28,9,0,0,96,32,-24.3,-100,-100,-100,205.6,172.2,155.6,0,177.8
24C20,24,6.8291794,Kingwood,18000,Drug Offenses,13,0,7,2,0,0,20,6.7,-46.2,-100,-100,-100,72.2,0,38.9,0,37.2
24C20,24,6.8291794,Kingwood,18000,Kidnapping,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0
24C20,24,6.8291794,Kingwood,18000,Murder,0,0,1,1,0,0,1,0.3,NA,NA,-100,-100,0,0,5.6,0,1.7
24C20,24,6.8291794,Kingwood,18000,Other,118,156,200,128,0,0,474,158,69.5,-100,-100,-100,655.6,866.7,1111.1,0,877.8
24C20,24,6.8291794,Kingwood,18000,Robbery,5,2,5,0,0,0,12,4,0,-100,-100,-100,27.8,11.1,27.8,0,22.2
24C20,24,6.8291794,Kingwood,18000,Sexual Assault,6,4,7,1,0,0,17,5.7,16.7,-100,-100,-100,33.3,22.2,38.9,0,31.7
24C20,24,6.8291794,Kingwood,18000,Theft,152,154,129,77,0,0,435,145,-15.1,-100,-100,-100,844.4,855.6,716.7,0,805.6
24C30,24,9.78735527,Kingwood,29000,Arson,1,1,1,0,0,0,3,1,0,-100,-100,-100,3.4,3.4,3.4,0,3.4
24C30,24,9.78735527,Kingwood,29000,Assault,137,157,173,75,0,0,467,155.7,26.3,-100,-100,-100,472.4,541.4,596.6,0,536.9
24C30,24,9.78735527,Kingwood,29000,Auto Theft,18,22,22,7,0,0,62,20.7,22.2,-100,-100,-100,62.1,75.9,75.9,0,71.4
24C30,24,9.78735527,Kingwood,29000,Burglary,49,36,34,19,0,0,119,39.7,-30.6,-100,-100,-100,169,124.1,117.2,0,136.9
24C30,24,9.78735527,Kingwood,29000,Drug Offenses,15,6,6,0,0,0,27,9,-60,-100,-100,-100,51.7,20.7,20.7,0,31
24C30,24,9.78735527,Kingwood,29000,Murder,1,0,0,0,0,0,1,0.3,-100,-100,NA,-100,3.4,0,0,0,1
24C30,24,9.78735527,Kingwood,29000,Other,138,198,210,127,0,0,546,182,52.2,-100,-100,-100,475.9,682.8,724.1,0,627.6
24C30,24,9.78735527,Kingwood,29000,Robbery,2,5,4,1,0,0,11,3.7,100,-100,-100,-100,6.9,17.2,13.8,0,12.8
24C30,24,9.78735527,Kingwood,29000,Sexual Assault,5,3,8,1,0,0,16,5.3,60,-100,-100,-100,17.2,10.3,27.6,0,18.3
24C30,24,9.78735527,Kingwood,29000,Theft,195,173,156,112,0,0,524,174.7,-20,-100,-100,-100,672.4,596.6,537.9,0,602.4
24C40,24,35.7992771,Kingwood,6000,Arson,2,0,0,2,0,0,2,0.7,-100,-100,NA,-100,33.3,0,0,0,11.7
24C40,24,35.7992771,Kingwood,6000,Assault,77,93,98,45,0,0,268,89.3,27.3,-100,-100,-100,1283.3,1550,1633.3,0,1488.3
24C40,24,35.7992771,Kingwood,6000,Auto Theft,18,25,18,9,0,0,61,20.3,0,-100,-100,-100,300,416.7,300,0,338.3
24C40,24,35.7992771,Kingwood,6000,Burglary,37,28,19,14,0,0,84,28,-48.6,-100,-100,-100,616.7,466.7,316.7,0,466.7
24C40,24,35.7992771,Kingwood,6000,Drug Offenses,8,1,2,0,0,0,11,3.7,-75,-100,-100,-100,133.3,16.7,33.3,0,61.7
24C40,24,35.7992771,Kingwood,6000,Kidnapping,0,0,1,0,0,0,1,0.3,NA,NA,-100,-100,0,0,16.7,0,5
24C40,24,35.7992771,Kingwood,6000,Other,56,104,94,46,0,0,254,84.7,67.9,-100,-100,-100,933.3,1733.3,1566.7,0,1411.7
24C40,24,35.7992771,Kingwood,6000,Robbery,2,4,6,1,0,0,12,4,200,-100,-100,-100,33.3,66.7,100,0,66.7
24C40,24,35.7992771,Kingwood,6000,Sexual Assault,6,1,1,1,0,0,8,2.7,-83.3,-100,-100,-100,100,16.7,16.7,0,45
24C40,24,35.7992771,Kingwood,6000,Theft,51,69,67,26,0,0,187,62.3,31.4,-100,-100,-100,850,1150,1116.7,0,1038.3
24C50,24,7.51791807,Kingwood,5000,Arson,1,0,0,0,0,0,1,0.3,-100,-100,NA,-100,20,0,0,0,6
24C50,24,7.51791807,Kingwood,5000,Assault,86,116,124,77,0,0,326,108.7,44.2,-100,-100,-100,1720,2320,2480,0,2174
24C50,24,7.51791807,Kingwood,5000,Auto Theft,89,119,117,55,0,0,325,108.3,31.5,-100,-100,-100,1780,2380,2340,0,2166
24C50,24,7.51791807,Kingwood,5000,Burglary,65,45,51,25,0,0,161,53.7,-21.5,-100,-100,-100,1300,900,1020,0,1074
24C50,24,7.51791807,Kingwood,5000,Drug Offenses,13,17,10,4,0,0,40,13.3,-23.1,-100,-100,-100,260,340,200,0,266
24C50,24,7.51791807,Kingwood,5000,Kidnapping,0,0,1,0,0,0,1,0.3,NA,NA,-100,-100,0,0,20,0,6
24C50,24,7.51791807,Kingwood,5000,Murder,0,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,40,0,0,14
24C50,24,7.51791807,Kingwood,5000,Other,77,131,153,84,0,0,361,120.3,98.7,-100,-100,-100,1540,2620,3060,0,2406
24C50,24,7.51791807,Kingwood,5000,Robbery,9,8,4,4,0,0,21,7,-55.6,-100,-100,-100,180,160,80,0,140
24C50,24,7.51791807,Kingwood,5000,Sexual Assault,2,0,5,3,0,0,7,2.3,150,-100,-100,-100,40,0,100,0,46
24C50,24,7.51791807,Kingwood,5000,Theft,197,364,384,218,0,0,945,315,94.9,-100,-100,-100,3940,7280,7680,0,6300
24C60,24,4.86823328,Kingwood,21000,Arson,0,0,2,1,0,0,2,0.7,NA,NA,-100,-100,0,0,9.5,0,3.3
24C60,24,4.86823328,Kingwood,21000,Assault,77,60,72,19,0,0,209,69.7,-6.5,-100,-100,-100,366.7,285.7,342.9,0,331.9
24C60,24,4.86823328,Kingwood,21000,Auto Theft,13,14,17,3,0,0,44,14.7,30.8,-100,-100,-100,61.9,66.7,81,0,70
24C60,24,4.86823328,Kingwood,21000,Burglary,28,14,6,5,0,0,48,16,-78.6,-100,-100,-100,133.3,66.7,28.6,0,76.2
24C60,24,4.86823328,Kingwood,21000,Drug Offenses,2,0,2,0,0,0,4,1.3,0,-100,-100,-100,9.5,0,9.5,0,6.2
24C60,24,4.86823328,Kingwood,21000,Murder,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,4.8,0,0,1.4
24C60,24,4.86823328,Kingwood,21000,Other,45,59,71,22,0,0,175,58.3,57.8,-100,-100,-100,214.3,281,338.1,0,277.6
24C60,24,4.86823328,Kingwood,21000,Robbery,3,5,0,2,0,0,8,2.7,-100,-100,NA,-100,14.3,23.8,0,0,12.9
24C60,24,4.86823328,Kingwood,21000,Sexual Assault,2,3,5,0,0,0,10,3.3,150,-100,-100,-100,9.5,14.3,23.8,0,15.7
24C60,24,4.86823328,Kingwood,21000,Theft,66,64,58,26,0,0,188,62.7,-12.1,-100,-100,-100,314.3,304.8,276.2,0,298.6
21I60,21,0.01236886,Hobby Airport,0,Assault,9,3,6,7,0,0,18,6,-33.3,-100,-100,-100,NA,NA,NA,NA,NA
21I60,21,0.01236886,Hobby Airport,0,Drug Offenses,4,1,1,4,0,0,6,2,-75,-100,-100,-100,NA,NA,NA,NA,NA
21I60,21,0.01236886,Hobby Airport,0,Other,16,25,38,21,0,0,79,26.3,137.5,-100,-100,-100,NA,NA,NA,NA,NA
21I60,21,0.01236886,Hobby Airport,0,Sexual Assault,1,0,1,0,0,0,2,0.7,0,-100,-100,-100,NA,NA,NA,NA,NA
21I60,21,0.01236886,Hobby Airport,0,Theft,40,22,16,7,0,0,78,26,-60,-100,-100,-100,NA,NA,NA,NA,NA
FTB4,NA,NA,NA,NA,Other,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA
HCC1,NA,NA,NA,NA,Assault,1,1,0,2,0,0,2,0.7,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC1,NA,NA,NA,NA,Robbery,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HCC4,NA,NA,NA,NA,Drug Offenses,1,1,0,0,0,0,2,0.7,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC4,NA,NA,NA,NA,Other,1,2,0,0,0,0,3,1,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC5,NA,NA,NA,NA,Auto Theft,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA
HCC5,NA,NA,NA,NA,Drug Offenses,1,4,1,2,0,0,6,2,0,-100,-100,-100,NA,NA,NA,NA,NA
HCC5,NA,NA,NA,NA,Other,1,4,2,0,0,0,7,2.3,100,-100,-100,-100,NA,NA,NA,NA,NA
HCC5,NA,NA,NA,NA,Robbery,1,0,0,0,0,0,1,0.3,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC5,NA,NA,NA,NA,Theft,3,0,2,0,0,0,5,1.7,-33.3,-100,-100,-100,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Assault,2,8,0,0,0,0,10,3.3,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Auto Theft,3,5,1,0,0,0,9,3,-66.7,-100,-100,-100,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Drug Offenses,0,2,1,0,0,0,3,1,NA,NA,-100,-100,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Other,2,11,1,0,0,0,14,4.7,-50,-100,-100,-100,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Robbery,1,2,0,0,0,0,3,1,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Theft,2,9,0,0,0,0,11,3.7,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Arson,0,2,0,0,0,0,2,0.7,NA,NA,NA,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Assault,142,157,17,22,0,0,316,105.3,-88,-100,-100,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Auto Theft,32,35,6,6,0,0,73,24.3,-81.2,-100,-100,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Burglary,17,16,4,1,0,0,37,12.3,-76.5,-100,-100,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Drug Offenses,197,220,46,16,0,0,463,154.3,-76.6,-100,-100,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Kidnapping,4,5,0,0,0,0,9,3,-100,-100,NA,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Murder,0,2,0,0,0,0,2,0.7,NA,NA,NA,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Other,139,382,53,38,0,0,574,191.3,-61.9,-100,-100,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Robbery,31,27,5,2,0,0,63,21,-83.9,-100,-100,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Sexual Assault,9,5,1,0,0,0,15,5,-88.9,-100,-100,-100,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Theft,130,121,13,12,0,0,264,88,-90,-100,-100,-100,NA,NA,NA,NA,NA
OOJ,NA,NA,NA,NA,Arson,2,0,0,0,0,0,2,0.7,-100,-100,NA,-100,NA,NA,NA,NA,NA
OOJ,NA,NA,NA,NA,Assault,196,166,28,29,0,0,390,130,-85.7,-100,-100,-100,NA,NA,NA,NA,NA
OOJ,NA,NA,NA,NA,Auto Theft,31,36,16,8,0,0,83,27.7,-48.4,-100,-100,-100,NA,NA,NA,NA,NA
OOJ,NA,NA,NA,NA,Burglary,23,37,4,0,0,0,64,21.3,-82.6,-100,-100,-100,NA,NA,NA,NA,NA
