beat,district,area_sq_mi,placename,population,offense_type,nibrs_class,total19,total20,total21,total22,total23,last12mos,total_prior4years,avg_prior4years,inc_19to22,inc_19tolast12,inc_22tolast12,inc_prior4yearavgtolast12,rate19,rate20,rate21,rate22,rate_last12,rate_prior4years
1A10,1,1.74646692,Downtown Central Business District,17000,Gambling equipment violations,39C,1,0,1,1,0,0,3,0.8,0,-100,-100,-100,5.9,0,5.9,5.9,0,4.7
1A10,1,1.74646692,Downtown Central Business District,17000,Prostitution,40A,21,3,22,15,75,75,61,15.2,-28.6,257.1,400,393.4,123.5,17.6,129.4,88.2,441.2,89.4
1A10,1,1.74646692,Downtown Central Business District,17000,Assisting or promoting prostitution,40B,4,1,2,2,2,2,9,2.2,-50,-50,0,-9.1,23.5,5.9,11.8,11.8,11.8,12.9
1A10,1,1.74646692,Downtown Central Business District,17000,Purchasing prostitution,40C,5,5,0,5,17,17,15,3.8,0,240,240,347.4,29.4,29.4,0,29.4,100,22.4
1A10,1,1.74646692,Downtown Central Business District,17000,Bribery,510,1,0,0,0,1,1,1,0.2,-100,0,NA,400,5.9,0,0,0,5.9,1.2
1A10,1,1.74646692,Downtown Central Business District,17000,Weapon law violations,520,15,27,37,27,21,22,106,26.5,80,46.7,-18.5,-17,88.2,158.8,217.6,158.8,129.4,155.9
1A10,1,1.74646692,Downtown Central Business District,17000,Human Trafficking/Commercial Sex Act,64A,4,1,3,2,4,4,10,2.5,-50,0,100,60,23.5,5.9,17.6,11.8,23.5,14.7
1A10,1,1.74646692,Downtown Central Business District,17000,Human Trafficking/Involuntary Servitude,64B,0,0,1,0,0,0,1,0.2,NA,NA,NA,-100,0,0,5.9,0,0,1.2
1A10,1,1.74646692,Downtown Central Business District,17000,Animal Cruelty,720,3,3,6,2,3,3,14,3.5,-33.3,0,50,-14.3,17.6,17.6,35.3,11.8,17.6,20.6
1A10,1,1.74646692,Downtown Central Business District,17000,Bad checks,90A,0,1,1,0,0,0,2,0.5,NA,NA,NA,-100,0,5.9,5.9,0,0,2.9
1A10,1,1.74646692,Downtown Central Business District,17000,"Curfew, loitering, vagrancy violations",90B,0,1,1,0,0,0,2,0.5,NA,NA,NA,-100,0,5.9,5.9,0,0,2.9
1A10,1,1.74646692,Downtown Central Business District,17000,Disorderly conduct,90C,0,70,55,63,52,54,188,47,NA,NA,-14.3,14.9,0,411.8,323.5,370.6,317.6,276.5
1A10,1,1.74646692,Downtown Central Business District,17000,Driving under the influence,90D,0,129,171,116,117,127,416,104,NA,NA,9.5,22.1,0,758.8,1005.9,682.4,747.1,611.8
1A10,1,1.74646692,Downtown Central Business District,17000,Drunkenness,90E,0,43,28,13,4,4,84,21,NA,NA,-69.2,-81,0,252.9,164.7,76.5,23.5,123.5
1A10,1,1.74646692,Downtown Central Business District,17000,"Family offenses, no violence",90F,0,1,4,4,6,6,9,2.2,NA,NA,50,172.7,0,5.9,23.5,23.5,35.3,12.9
1A10,1,1.74646692,Downtown Central Business District,17000,Liquor law violations,90G,0,1,2,8,9,9,11,2.8,NA,NA,12.5,221.4,0,5.9,11.8,47.1,52.9,16.5
1A10,1,1.74646692,Downtown Central Business District,17000,Peeping tom,90H,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A10,1,1.74646692,Downtown Central Business District,17000,Runaway,90I,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A10,1,1.74646692,Downtown Central Business District,17000,Trespass of real property,90J,0,156,207,247,217,225,610,152.5,NA,NA,-8.9,47.5,0,917.6,1217.6,1452.9,1323.5,897.1
1A10,1,1.74646692,Downtown Central Business District,17000,All other offenses,90Z,0,327,401,335,428,442,1063,265.8,NA,NA,31.9,66.3,0,1923.5,2358.8,1970.6,2600,1563.5
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Murder, non-negligent",09A,2,3,4,3,2,3,12,3,50,50,0,0,7.4,11.1,14.8,11.1,11.1,11.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Negligent manslaughter,09B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Justifiable homicide,09C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Kidnapping, abduction",100,5,2,1,2,2,2,10,2.5,-60,-60,0,-20,18.5,7.4,3.7,7.4,7.4,9.3
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Forcible rape,11A,11,11,7,9,6,6,38,9.5,-18.2,-45.5,-33.3,-36.8,40.7,40.7,25.9,33.3,22.2,35.2
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Forcible sodomy,11B,10,6,6,10,1,1,32,8,0,-90,-90,-87.5,37,22.2,22.2,37,3.7,29.6
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Sexual assault with an object,11C,2,0,1,0,1,1,3,0.8,-100,-50,NA,25,7.4,0,3.7,0,3.7,3
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Forcible fondling,11D,8,7,13,7,11,11,35,8.8,-12.5,37.5,57.1,25,29.6,25.9,48.1,25.9,40.7,32.6
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Robbery,120,88,96,109,92,86,92,385,96.2,4.5,4.5,0,-4.4,325.9,355.6,403.7,340.7,340.7,356.3
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Aggravated Assault,13A,112,115,186,161,148,154,574,143.5,43.8,37.5,-4.3,7.3,414.8,425.9,688.9,596.3,570.4,531.5
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Simple assault,13B,414,335,378,373,381,400,1500,375,-9.9,-3.4,7.2,6.7,1533.3,1240.7,1400,1381.5,1481.5,1388.9
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Intimidation,13C,142,210,219,201,286,299,772,193,41.5,110.6,48.8,54.9,525.9,777.8,811.1,744.4,1107.4,714.8
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Arson,200,4,5,2,2,6,6,13,3.2,-50,50,200,87.5,14.8,18.5,7.4,7.4,22.2,11.9
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Extortion, Blackmail",210,0,5,2,5,2,2,12,3,NA,NA,-60,-33.3,0,18.5,7.4,18.5,7.4,11.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Burglary, Breaking and Entering",220,309,304,217,211,206,222,1041,260.2,-31.7,-28.2,5.2,-14.7,1144.4,1125.9,803.7,781.5,822.2,963.7
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Pocket-picking,23A,12,6,12,9,9,10,39,9.8,-25,-16.7,11.1,2,44.4,22.2,44.4,33.3,37,36.3
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Purse-snatching,23B,8,4,10,4,7,7,26,6.5,-50,-12.5,75,7.7,29.6,14.8,37,14.8,25.9,24.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Shoplifting,23C,158,306,154,124,152,159,742,185.5,-21.5,0.6,28.2,-14.3,585.2,1133.3,570.4,459.3,588.9,687
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Theft from building,23D,79,38,64,40,24,25,221,55.2,-49.4,-68.4,-37.5,-54.7,292.6,140.7,237,148.1,92.6,204.4
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,From coin-operated machine or device,23E,3,1,1,1,0,0,6,1.5,-66.7,-100,-100,-100,11.1,3.7,3.7,3.7,0,5.6
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Theft from motor vehicle,23F,1663,1225,1338,1203,1346,1413,5429,1357.2,-27.7,-15,17.5,4.1,6159.3,4537,4955.6,4455.6,5233.3,5026.7
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Theft of motor vehicle parts or accessory,23G,58,90,215,240,146,152,603,150.8,313.8,162.1,-36.7,0.8,214.8,333.3,796.3,888.9,563,558.5
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,All other larceny,23H,419,386,432,387,378,395,1624,406,-7.6,-5.7,2.1,-2.7,1551.9,1429.6,1600,1433.3,1463,1503.7
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Motor vehicle theft,240,179,199,264,378,362,384,1020,255,111.2,114.5,1.6,50.6,663,737,977.8,1400,1422.2,944.4
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Counterfeiting, forgery",250,35,33,52,41,32,32,161,40.2,17.1,-8.6,-22,-20.4,129.6,122.2,192.6,151.9,118.5,148.9
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"False pretenses, swindle",26A,57,46,45,36,37,37,184,46,-36.8,-35.1,2.8,-19.6,211.1,170.4,166.7,133.3,137,170.4
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Credit card, ATM fraud",26B,81,42,50,47,53,53,220,55,-42,-34.6,12.8,-3.6,300,155.6,185.2,174.1,196.3,203.7
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Impersonation,26C,5,0,5,2,1,1,12,3,-60,-80,-50,-66.7,18.5,0,18.5,7.4,3.7,11.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Welfare fraud,26D,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Wire fraud,26E,1,0,1,1,2,2,3,0.8,0,100,100,150,3.7,0,3.7,3.7,7.4,3
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Identify theft,26F,39,37,59,50,45,45,185,46.2,28.2,15.4,-10,-2.6,144.4,137,218.5,185.2,166.7,171.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Hacking/Computer Invasion,26G,0,3,3,2,1,1,8,2,NA,NA,-50,-50,0,11.1,11.1,7.4,3.7,7.4
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Embezzlement,270,4,4,2,4,6,7,14,3.5,0,75,75,100,14.8,14.8,7.4,14.8,25.9,13
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Stolen property offenses,280,1,0,3,4,2,2,8,2,300,100,-50,0,3.7,0,11.1,14.8,7.4,7.4
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Destruction, damage, vandalism",290,326,352,413,360,423,434,1451,362.8,10.4,33.1,20.6,19.6,1207.4,1303.7,1529.6,1333.3,1607.4,1343.7
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Drug, narcotic violations",35A,75,60,54,52,56,59,241,60.2,-30.7,-21.3,13.5,-2,277.8,222.2,200,192.6,218.5,223
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Drug equipment violations,35B,31,28,18,20,8,8,97,24.2,-35.5,-74.2,-60,-66.9,114.8,103.7,66.7,74.1,29.6,89.6
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Incest,36A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Statutory rape,36B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Pornographs, obscene material",370,2,4,4,5,2,2,15,3.8,150,0,-60,-47.4,7.4,14.8,14.8,18.5,7.4,14.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Betting/wagering,39A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Promoting gambling,39B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Gambling equipment violations,39C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Prostitution,40A,2,0,1,1,0,0,4,1,-50,-100,-100,-100,7.4,0,3.7,3.7,0,3.7
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Assisting or promoting prostitution,40B,0,1,0,0,0,0,1,0.2,NA,NA,NA,-100,0,3.7,0,0,0,0.7
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Purchasing prostitution,40C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Bribery,510,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Weapon law violations,520,9,13,27,27,24,27,76,19,200,200,0,42.1,33.3,48.1,100,100,100,70.4
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Human Trafficking/Commercial Sex Act,64A,0,1,0,0,0,0,1,0.2,NA,NA,NA,-100,0,3.7,0,0,0,0.7
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Human Trafficking/Involuntary Servitude,64B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Animal Cruelty,720,3,2,3,2,3,3,10,2.5,-33.3,0,50,20,11.1,7.4,11.1,7.4,11.1,9.3
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Bad checks,90A,0,1,1,0,0,0,2,0.5,NA,NA,NA,-100,0,3.7,3.7,0,0,1.9
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Curfew, loitering, vagrancy violations",90B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Disorderly conduct,90C,0,45,39,40,47,49,124,31,NA,NA,22.5,58.1,0,166.7,144.4,148.1,181.5,114.8
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Driving under the influence,90D,0,117,151,136,94,105,404,101,NA,NA,-22.8,4,0,433.3,559.3,503.7,388.9,374.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Drunkenness,90E,0,29,27,10,5,5,66,16.5,NA,NA,-50,-69.7,0,107.4,100,37,18.5,61.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,"Family offenses, no violence",90F,0,3,4,3,4,5,10,2.5,NA,NA,66.7,100,0,11.1,14.8,11.1,18.5,9.3
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Liquor law violations,90G,0,2,1,6,3,3,9,2.2,NA,NA,-50,36.4,0,7.4,3.7,22.2,11.1,8.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Peeping tom,90H,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Runaway,90I,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,Trespass of real property,90J,0,137,152,209,185,192,498,124.5,NA,NA,-8.1,54.2,0,507.4,563,774.1,711.1,461.1
1A20,1,2.44133075,"Fourth Ward, Avondale and Westmoreland",27000,All other offenses,90Z,0,173,181,197,218,232,551,137.8,NA,NA,17.8,68.4,0,640.7,670.4,729.6,859.3,510.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Murder, non-negligent",09A,0,3,1,2,1,1,6,1.5,NA,NA,-50,-33.3,0,11.1,3.7,7.4,3.7,5.6
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Negligent manslaughter,09B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Justifiable homicide,09C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Kidnapping, abduction",100,3,1,4,3,1,1,11,2.8,0,-66.7,-66.7,-64.3,11.1,3.7,14.8,11.1,3.7,10.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Forcible rape,11A,8,10,4,3,5,5,25,6.2,-62.5,-37.5,66.7,-19.4,29.6,37,14.8,11.1,18.5,23
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Forcible sodomy,11B,4,6,5,3,6,6,18,4.5,-25,50,100,33.3,14.8,22.2,18.5,11.1,22.2,16.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Sexual assault with an object,11C,0,1,0,0,0,0,1,0.2,NA,NA,NA,-100,0,3.7,0,0,0,0.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Forcible fondling,11D,4,4,5,4,7,8,17,4.2,0,100,100,90.5,14.8,14.8,18.5,14.8,29.6,15.6
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Robbery,120,71,56,41,48,61,68,216,54,-32.4,-4.2,41.7,25.9,263,207.4,151.9,177.8,251.9,200
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Aggravated Assault,13A,74,81,88,85,87,92,328,82,14.9,24.3,8.2,12.2,274.1,300,325.9,314.8,340.7,303.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Simple assault,13B,227,200,158,186,222,233,771,192.8,-18.1,2.6,25.3,20.9,840.7,740.7,585.2,688.9,863,714.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Intimidation,13C,104,167,172,173,221,226,616,154,66.3,117.3,30.6,46.8,385.2,618.5,637,640.7,837,570.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Arson,200,2,3,4,6,1,2,15,3.8,200,0,-66.7,-47.4,7.4,11.1,14.8,22.2,7.4,14.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Extortion, Blackmail",210,2,2,4,4,1,1,12,3,100,-50,-75,-66.7,7.4,7.4,14.8,14.8,3.7,11.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Burglary, Breaking and Entering",220,236,205,182,140,167,180,763,190.8,-40.7,-23.7,28.6,-5.7,874.1,759.3,674.1,518.5,666.7,706.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Pocket-picking,23A,5,3,3,4,0,0,15,3.8,-20,-100,-100,-100,18.5,11.1,11.1,14.8,0,14.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Purse-snatching,23B,9,2,7,5,6,6,23,5.8,-44.4,-33.3,20,3.4,33.3,7.4,25.9,18.5,22.2,21.5
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Shoplifting,23C,117,154,200,210,391,410,681,170.2,79.5,250.4,95.2,140.9,433.3,570.4,740.7,777.8,1518.5,630.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Theft from building,23D,46,46,25,12,20,20,129,32.2,-73.9,-56.5,66.7,-37.9,170.4,170.4,92.6,44.4,74.1,119.3
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,From coin-operated machine or device,23E,0,1,1,0,0,0,2,0.5,NA,NA,NA,-100,0,3.7,3.7,0,0,1.9
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Theft from motor vehicle,23F,1444,798,548,627,603,653,3417,854.2,-56.6,-54.8,4.1,-23.6,5348.1,2955.6,2029.6,2322.2,2418.5,3163.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Theft of motor vehicle parts or accessory,23G,44,56,129,187,95,99,416,104,325,125,-47.1,-4.8,163,207.4,477.8,692.6,366.7,385.2
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,All other larceny,23H,252,232,208,253,225,243,945,236.2,0.4,-3.6,-4,2.9,933.3,859.3,770.4,937,900,874.8
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Motor vehicle theft,240,66,97,121,195,186,200,479,119.8,195.5,203,2.6,66.9,244.4,359.3,448.1,722.2,740.7,443.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Counterfeiting, forgery",250,35,31,56,60,31,31,182,45.5,71.4,-11.4,-48.3,-31.9,129.6,114.8,207.4,222.2,114.8,168.5
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"False pretenses, swindle",26A,43,26,26,38,39,39,133,33.2,-11.6,-9.3,2.6,17.5,159.3,96.3,96.3,140.7,144.4,123
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Credit card, ATM fraud",26B,62,34,26,20,25,25,142,35.5,-67.7,-59.7,25,-29.6,229.6,125.9,96.3,74.1,92.6,131.5
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Impersonation,26C,3,0,0,3,2,2,6,1.5,0,-33.3,-33.3,33.3,11.1,0,0,11.1,7.4,5.6
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Welfare fraud,26D,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Wire fraud,26E,2,0,0,1,0,0,3,0.8,-50,-100,-100,-100,7.4,0,0,3.7,0,3
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Identify theft,26F,39,37,58,53,33,34,187,46.8,35.9,-12.8,-35.8,-27.4,144.4,137,214.8,196.3,125.9,173.3
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Hacking/Computer Invasion,26G,1,4,1,2,0,0,8,2,100,-100,-100,-100,3.7,14.8,3.7,7.4,0,7.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Embezzlement,270,11,2,3,5,4,4,21,5.2,-54.5,-63.6,-20,-23.1,40.7,7.4,11.1,18.5,14.8,19.3
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Stolen property offenses,280,3,3,1,4,1,1,11,2.8,33.3,-66.7,-75,-64.3,11.1,11.1,3.7,14.8,3.7,10.4
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Destruction, damage, vandalism",290,227,249,195,240,227,241,911,227.8,5.7,6.2,0.4,5.8,840.7,922.2,722.2,888.9,892.6,843.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Drug, narcotic violations",35A,59,56,38,36,18,19,189,47.2,-39,-67.8,-47.2,-59.7,218.5,207.4,140.7,133.3,70.4,174.8
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Drug equipment violations,35B,9,18,12,13,7,7,52,13,44.4,-22.2,-46.2,-46.2,33.3,66.7,44.4,48.1,25.9,48.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Incest,36A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Statutory rape,36B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Pornographs, obscene material",370,3,4,3,3,2,2,13,3.2,0,-33.3,-33.3,-37.5,11.1,14.8,11.1,11.1,7.4,11.9
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Betting/wagering,39A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Promoting gambling,39B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Gambling equipment violations,39C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Prostitution,40A,5,0,5,2,1,1,12,3,-60,-80,-50,-66.7,18.5,0,18.5,7.4,3.7,11.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Assisting or promoting prostitution,40B,1,0,1,0,0,0,2,0.5,-100,-100,NA,-100,3.7,0,3.7,0,0,1.9
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Purchasing prostitution,40C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Bribery,510,0,1,0,0,0,0,1,0.2,NA,NA,NA,-100,0,3.7,0,0,0,0.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Weapon law violations,520,9,9,11,8,9,9,37,9.2,-11.1,0,12.5,-2.2,33.3,33.3,40.7,29.6,33.3,34.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Human Trafficking/Commercial Sex Act,64A,0,0,1,0,1,1,1,0.2,NA,NA,NA,400,0,0,3.7,0,3.7,0.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Human Trafficking/Involuntary Servitude,64B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Animal Cruelty,720,4,0,2,3,1,1,9,2.2,-25,-75,-66.7,-54.5,14.8,0,7.4,11.1,3.7,8.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Bad checks,90A,0,1,1,0,0,0,2,0.5,NA,NA,NA,-100,0,3.7,3.7,0,0,1.9
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Curfew, loitering, vagrancy violations",90B,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,3.7,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Disorderly conduct,90C,0,29,15,22,28,29,66,16.5,NA,NA,31.8,75.8,0,107.4,55.6,81.5,107.4,61.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Driving under the influence,90D,0,87,105,79,73,80,271,67.8,NA,NA,1.3,18,0,322.2,388.9,292.6,296.3,251.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Drunkenness,90E,0,21,5,0,3,3,26,6.5,NA,NA,NA,-53.8,0,77.8,18.5,0,11.1,24.1
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,"Family offenses, no violence",90F,0,3,1,0,4,4,4,1,NA,NA,NA,300,0,11.1,3.7,0,14.8,3.7
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Liquor law violations,90G,0,0,0,0,2,2,0,0,NA,NA,NA,NA,0,0,0,0,7.4,0
1A30,1,2.65916892,"Cherryhurst, Mandell Place and Montrose",27000,Peeping tom,90H,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
